clean_comments,label
may allah put immense barakah purchase family eeman ameen masha allah laquwata illa billah love couples relationship mom dekhna moms duas insha allah take much higher even insha allah,0
proud part ummatemuhammad saw,1
look emotions eyes revealing surprise family hard work always pays,0
dont watch vlogs bro appreciate respect earned years congratulations may allah pak gives success ameen,1
wholesome love,0
mother cute may allah bless,0
congrats ducky bhai man struggled lot still remember watching roast videos gaming videos,0
mom sooo humble innocent,0
happy youthat deserving,0
dont usually watch watching mashaallah,0
saad bhai today opened eyes bro also brought tears promise one day ill standing place today pray muslim brothers watch video also get motivation congrats saad bhai may allah bless inshallah,0
mother cute,0
mothers love unpredictable congratulations ducky bhai,0
proud u man,1
proud muslim,1
mashallah,0
congratulations ducky bhai may allah give success ameen suma ameen,0
mashaallah congratulations saad bhai,0
congratulations ducky bhai motivation youngsters,0
ammi becomes romantic saad aroob like,0
happy saad bahi years following youand truly deserved itlove ducky bahi,0
cute reaction mom yaar really love love haryana,0
congratulations ducky sir mom reaction soo cute good,0
congratulations ducky bhai deserve,0
feeling proud ducky bhai,1
congratulations fulfilling dream due hardwork works hard always get reward,0
congratulations ducky bhai may u get success life stay happy,0
masha allah congratulations ducky bhaiu deserve car,0
congratulations new car,0
auntys reaction priceless desi mom would say beta ghar le lete shes cute,0
ducku bhai really deserve support personality really appreciated congratulations ducky bhai,0
mashallah,0
allah pak new car mubarak kry aap ko aameen,0
congratulations bro proud brother inspiration youngsters love efort make allh make happy bless,1
congratulations saad deserve,0
mums reaction precious,0
proud part flp agree,1
mashaallah congratulations family,0
subscriber viewer video brought tears wholesomee,0
nothing better make parents proud,1
mom sweet advicing buy house would valuable shes gem,0
congratulations family,0
happy dukky bhi absolutly deserve,0
mother innocent literally loving,0
beshak allah ka shukar karna chahiye,0
big lot congratulations man duas ur mom r precious u may allah kareem bless,0
may allah keep family happy n blessed ur mom amazing,0
seeing mom happyness literally start cryingwhat ever parents us love parents,0
ive never happy someone,0
mother count zeros ta best part vlog love india kashmir,0
congrats man litterly tears eyes,0
congratulations man inspiration us need bullshit straight message,0
congratulations brother achieved hard work never big fan never watched vlogs video amazing video literally goosebumps could feel happy emotional moment,0
everyone get dreams youre lucky ones ducky well done,0
congrats man litterly tears eyes old subscribers feel happiness ducky bhai keep growing,0
coldest moment one feel happiness,0
congratulations,0
totally deserve man,0
subscribed tbh one genuine person great entertainer ever since started watching nicest person nice human im feeling happy seeing far youve come years may allah pak bless saad bhai congratulations mashaallah,0
congratulations ducky bhai dream car,0
congrats bro last words video goes heart literally cry keep growing im waiting see subs,0
congratulations ducky bhai best luck dream car,0
vlog emotion ducky bhai true fan love bro,0
congratulations man deserve,0
well done boy ceeptup boy congratulations,0
congratulations thanks sharing motivation words us,0
hey saad follow videos regularly video made realise alot things matter stuck feel never lose hope never may allah give one us strength,0
feeling proud emotional alot struggles changing new life mashallah ducky bhai love youu ducky fans feel happiness,1
nothing better making parents proud,1
congratulations ducky bhai specially motivation massage give us,0
mashallah mubarak ho ducky bhai new car,0
lots congratulations really proud ducky bhai,1
mahallah congratulations,0
congrats man lets appreciate motivating us,0
congratulations man hardwork deserves,0
deserve man mashallah alhumdulillah,0
ducky bhai mubarak ho,0
congratulations buddy inshallah one day made really inspiring well young generation luv uu hogyaa buddy,0
ducky totally earth personality congrats may allah give u thousand times,0
made right man famous congratulations ducky bhai,0
mashallah congratulations ducky bhai lots love india,0
bhai bahut bahut mubarake ducky bhainew gaddi ki,0
congratulations hard work always pays,0
mubarak ho ducky bhai allah ap ki kismat main kra amainhor humari bi inshallah,0
roasting tiktokers buying years guy best proof never give matter hate guy bought absolute machine putting haters shame big salute sir made us proud,1
congratulations vlog tearssss,0
power brother deserve,0
congrats bro sure never loose hopeinshallah one day dreams gon na also come true,0
congratulations fulfilling dream buying favorite car ps would never take risk keeping large amount money cash,1
congratulations ducky bhai shaa allah aapke naseeb ho ye gaari,0
vlog emotion ducky bhai true fan love bro,0
congratulations buddy really appreciate hard work,0
congrats bro last words vedio goes heart litterly cry keeping growing iam waiting see subs,0
love ducky treats fans,0
congratulations ducky bhai,0
ego attitude honest hardwork,0
ego attitude honest hard work,0
absolutely deserve happy ducky bhai,0
witnessed zerosuch inspiring story great journey wish future loving fan,0
congratulations bhai allah kamiyab kare apko hamesha khush rakhe,0
congratulations bro happy bought dream car pray allah bless lots happiness,0
congratulations man deserve,0
congratulations ducky bhai new car deserve,0
deserve audi ducky bhai congratulations,0
thanks motivation congratulations dream car,0
congratulations ducky bhai love u may god bless u,1
congratulations ducky bhai allah apko buri nazar sa mehfooz rakha ameen,0
congratulations bhai akhir mai jo ilfaaz thy bhai touch insight allah kabhi bhi mehnaat zaya ni krta,0
clearly see happiness face many many congratulations ducky bhai may allah completed dreams,0
yar ducky im milestone subscriber aur ziada khushi hui congratulations congratulations yar kabhi kabhi hamen bhi kafiii emotional kar dety ho love ho gia,0
congratulations man may allah bless ameen duckybhai,0
congrates ducky bhai old subscriber feel happiness allah bless everything ever wish,0
love man may allah bless success happiness,0
goosebumps throughout vlog congratulations ducky bhai well deserved,0
congratulations ducky bhai deserve congratulations broo,0
congratulations ducky bhai happy u really made itlast lines heart touchingcar super blowing,0
dont bhai says buy car see myh first word mashallah secondly thank ducky bhai giving hopes motivation allah pak ap ko hamesha khush rakhein q k ap sab ko khush rakhte hai much loveeeee,0
congratulations ducky bai deserve,0
happy brother,0
old subscribers feel happiness ducky bhai,0
video inspiration every hardworking individual,0
watching ducky bhai nothing owning etron amazing journeymay allah gives,0
congratulations itallah tala ap k naseeb mein kary ameen,0
masha allah congratulations man may allah give success ameen,0
congratulations man deserve allah apko mzeed kamyabi ataaw farmaye,0
old subscribers feel happiness ducky bhai,0
congratulations bro youre inspiration,0
long journey yeah made congrats ducky bhai,0
wow masha allah stay blessed brother alwayskeep,0
proud man,1
feeling proud traveled journey many many congratulations ducky bhai,1
congratulations literally feeling,0
congratulations brother proud,1
congratulations brother may allaha give happiness life ameen,0
respect man,0
mash allah,0
congratulations ducky bhai dream car allah always keep happy car safe sound,0
goosebumps proud ducky bhai,1
congratulations ducky bhai inspiration,0
ahh goosebumps full motivation day inshallah,0
cant imagine im feeling feel like buy also dream car,0
lets vote ducky bhai saying yes mother hours,0
lets voting saying yes mom hours,0
proud muslim,1
proud muslim,1
proud muslim,1
proud muslim,1
proud muslim,1
proud muslim,1
proud muslim,1
proud muslim,1
r spreading positive vibes making us happy putting much efforts favourite videos absolutely love,0
best hope allah best leadermuhammad saww best lyrics azaan best guide quran,1
proud muslim,1
proud muslim,1
proud muslim,1
proud muslim,1
lets vote saying yes muneeb next hours,0
namaz permanent solution problems,1
finally back miss home vlogs thank soo much ducky bhai,0
proud muslim,1
proud muslim,1
proud part ummat muhammad saw,1
say yes mama hours shes everything,0
im excited iqra wedding congratulations,0
proud part ummat e muhammad saw,1
proud ummat muhammad saw,1
proud part ummat e muslima love islam,1
waiting excited surprise wala vlog,0
proud tu muslim,1
lets vote ignoring aroob hour,1
lets vote saying yes mom hours,0
proud part ummat e muhammadi saw,1
lets vote ducky bhai saying yes mother hours,0
mashallah looks like hes going become father everyone thoughts,0
mom decent nd pure soul,0
ducky mr bean checking taste prime,0
lets vote saying yes hours mama,0
proud muslim,1
best wishes iqra api areeb bhai,0
proud muslim ummati muhammad pbuh,1
proud muslim,1
best part,0
lets vote saying yes mama make happy,0
mamas respect first,0
proud muslim,1
nice,0
respect saad literally got k views min k likes,0
lets vote ignoring muneeb hours,0
proud muslim alhamdulillah,1
lets voting saying yes mom hours,0
literally goosebumps watching videooooooooooo,0
congratulations iqra,0
lets vote saying yes mother happy hours,0
adorable sha allah stay happy never stop believing,0
one beat level vlog,0
surprise ducky aroob parents,0
congratulations duck,0
vote saying yes mama hrs,0
proud muslim proud ummati holy prophet muhammad saw proud pakistanu,1
ducky bhai going announce going father next vlogshart laga lo,0
watch vlogs beause mother wifethey amazing,0
fun fact everyone found channel randomly started watching regularly,0
watching video mom sweet way talks,0
congrats iqra baaji,0
everyone happy familylet alone love u,0
yawr ducky bhai success karte hi jarahe hen congratulations ye banda humare lia ik motivation love,0
lets vote saying yes mom hours,0
quran best books,1
proud muslim,1
waiting todays vedio veryyyyyy excitement,0
proud part muslim,1
love videos content congratulations iqra areeb,0
nan,0
proud ummat muhammad pbhu,1
congratulations ducky bhai,0
proud muslim,1
daily watch vlog channel mother,0
ducky bhai mujy lag raha k aroob ko good news,0
respect everyone ware involved seriously best piece ever seen youtube hate well love videos,0
proud muslim,1
proud muslim,1
one day ducky bai come back saad volargar,0
mashallah beautiful vlog brother,0
ducky bap bannay wala hey aroob pregnant congratulations ducky bhai allah ap dono ko sallmath rakhay meray aus good news ka gift bnta hey ducky bhai ap aroob k lia kuch bhei kar skaty ho god bless,1
proud muslim,1
beautiful vlogs,0
finding daku opened toilet l burst laugh desi paratha mouth,0
yaaar ammi kitni zyada pyari hain wants hug,0
proud ducky bhai salute,1
mashallah nice vlog,0
thanks lot guys love support love guys,0
million complete,0
bring ducks back,0
sad bhai bohat bohat mubarak ho bht achi car hai bilkul apki terhan ichi terhan apny waliden k sath rahe khosh rahe abad rahe allah pan buri nazar buri afat hasedeen k jasad sa bachay aameen,0
best sales person dji confident,0
money buy happiness,1
scene funny,0
namaz permanent solution problems agree,1
way ducky bhai searching dacku dolly toilet,0
faisalabad k people pakistan k sab sy smile deny dil jeetny waly people hy,0
lets vote saying yes hours mother,0
respect button ducky bhai,0
lets vote saying yes mother happy hours,0
proud muslim,1
moment meet mother long time,0
lets vote saying yes mama hours,0
alhumdulilah proud muslim,1
know ducky inherited humour maa love brother,0
see tears much love mother eyes,0
ducky bhai got sweet mother literally heart gold mean look going dubai extremely bad guys went vacations dubai month without even telling mother still smiling happy came back one clearly see pain eyes told next trip,0
proud muslim,1
lets vote saying yes mother rest life,0
