clean_comments,label
finally ducky bhai ne phr se daily vloging shuru krdi,0
i am proud of muslim thanks for watchinh,1
only legends know that title was changed cuz it was land day in dubai but know it is last day,0
waterpark ky leye excited kon kon hai,0
proud to be muslim,1
who is proud to be muslim,1
legends knows about title land day,0
double fun today vlogs in a day,0
who is proud to be muslim,1
the best thing when ducky said hellooooo zeeeee,0
who is proud to be muslim,1
land day in dubai nice,0
books are billions but quran has one,1
saying yes to all prayers for one day,0
who proud be a muslim,1
we all are missing naniwala and romaisa,0
love you so much shazada veer love from jhelum punjab,0
vote for cigarette prank on aroob,0
namaz is the permanent solution of all problems,1
who loves the voice of azaan,1
mashallah,0
abu dhabi and memories,0
lets vote prank on aroob for second marriage,0
lets vote for saying yes to second littel brother for hours,0
who is proud to be a muslim,1
congratulations on million,0
kia kis ny any dhabi ko abu dubai parha tha,0
who is proud to be a part of ummat muhammad,1
who is proud to be the ummat of muhammed saw,1
proud to be a muslim,1
who is proud to be muslim ummah,1
proud to be muslim,1
we proud to be muslim,1
who is proude to be a muslim,1
my most favorite kitaab is quran,1
you should share the hotel names and nightly rent to make your content more informational,0
who is proud to be muslim,1
wow so nice allah bless you and your family,0
congratulations for,0
ducky bhai pe after shave yeh look zyda pyara lgta h,0
billions of books but the best one is quran,1
congraulation for million subscribers,0
come on now its time for aroob sayin yes to saad for hours,0
who is proud to bo muslim,1
honestly i want to share this with everyone like tbh ducky comment section is just shit every comment i see is spamm like proud to be a muslim like bro we all are proud to be a muslim and to be a pakistani you dont have to remind it ok and the worst part is that those comments gets hundereds of likes like nobody is taking a stand against it seriously todays comment section are completely shit and that thing make me very angry and youtubers let those people to comment so that they can get more comments like seriously guyz grow up,1
beautiful vlogs,0
i love aroob and ducky bhai from spain,0
lets vote for ducky for making home vlogs,0
ducky bhai do something fun for us to watch the videos upload more videos everyday,0
who miss old ducky,0
land day op,0
namaz is the permanent solution of all problems,1
best part when iqra said bhai to ducky,0
love both allahtalah and hazrat muhammad saww,1
saad is so innocent,0
who recognize land instead of last,0
proud to be a muslim alhumdulilla,1
proud to be a muslim,1
proud to be a muslim proud to be a pakistani proud to be part of ummah of hazrat muhammad saw,1
ducky bhai never fails to make us laugh,0
ducky never fails to make us laugh,0
he never fail us to laugh,0
proud to be a muslim,1
proud to be a muslim and pakistani,1
who is proud to be a muslim allhumdulliaha,1
proud to be muslim,1
who is proud to be a muslim,1
so happy that he accepted our challenge,0
day incomplete without your vlogs,0
i am proud to be a muslim,1
proud to be a muslim and proud to be a pakistani,1
proud to be muslim,1
the day is incomplete without ducky bhais vlog,0
proud to be a muslim,1
lets vote for saying yes to mom for hours,0
lets vote for saying yes to papa,0
who is proud to be a muslim,1
proud to be muslim,1
the day is incomplete without ducky bhais vlog,0
proud to be a muslim,1
finally ducky accepted our challenge,0
this was a hilarious vlog,0
lets vote for saying yes to mama,0
ducky knows how to entertain us,0
ducky bhai never fails to make us laugh,0
thanks you for watching,0
proud to be a muslim,1
this vlog was very funny,0
who is proud to be a part of ummate muhammad saw,1
who is proud to be a part of umat of muhammad saw,1
proud to be a muslim,1
millions of books but quran is best,1
the day is incomplete without ducky bhais vlog,0
proud to be a muslim,1
who is proud to be a muslims,1
everything in the world is temporary but aroob roasting ducky bhai is permanent,0
proud to be muslim,1
billions of books but the best one is quran,1
funniest vlog ever of ducky bhai,0
thanks you for watching,0
ducky giving us high standards,0
proud to be a muslim proud to be the ummati of the holy prophet muhammad saww proud to be pakistani,1
that slap was insane,0
now the turn of aroob to say yes to saad for hours,0
who is proud to be muslim,1
who is proud to be a part of ummat e muhammad pbhu,1
best hour challenge ever,0
funny part,0
that slap was personal,0
who is proud to b muslim,1
proud to be part of ummah of hazrat muhammad saw,1
best part,0
my day incomplete without your vlog,0
that slap was insane,0
proud to be muslim,1
aroob should say yes to ducky for hours lets see how it unfolds,0
aroobs channel httpsyoutubeaczwswm,0
they r just spreading positive vibes and making us happy by putting so much efforts into our favourite videos i absolutely love them,0
wow ducky bhai that skydiving jump was absolutely incredible and thrilling i was on the edge of my seat watching the scary and cinematic shorts you put together the adrenaline rush must have been out of this world your courage and passion for pushing boundaries are truly inspiring keep up the fantastic work and i cant wait to see more amazing adventures on your channel youve got a fan for life,0
big respect to camerman who recorded this scene,0
ducky is living the dream life of every middle class guy may allah fullfill the dreams of all of us,0
i just done my first skydive last september it was the best experience ever,0
proud to be a muslim,1
ducky bhai never ever disappointed us he has enamors energy courage hats off to u bro,0
ducky never gets old he always feels the same amaizing character atif aslam favourite,0
ducky is lub always brings great content energy vibe everything is constant,0
proud to be a muslim,1
this guy never fails to entertain usamazing,0
proud to be a muslim,1
proud to be a muslim,1
feeling proud to be a muslimand ummati of saw,1
i am proud to be muslim,1
who is proud to be a muslim,1
now this is what you call content,0
proud to be muslim,1
who is proud to be a muslim,1
i respect everyone who were involved in this seriously the best piece that i ve ever seen on youtube hate off to well all love your videos,0
who is proud to be muslim,1
the day incomplete without your vlog and no matter what the duration of the vlog is it end really fast it the addictive,0
who is proud to b muslim,1
who is proud to be a muslim,1
how to proud to be a muslim,1
who is proud to be part of ummat e muhammad saw,1
who is proud to be a part of ummatemuhammad saw,1
who is proud to be a part of ummat e muhammadi saw,1
the day is incomplete without ducky bhai vlog,0
who is proud to be a muslim,1
proud to be a muslim,1
we love you ducky bhai,0
literally ducky bhai born to make history,0
camera man deserves a raise jumped off without even screaming nerves of tungsten i say,0
no one can beat ducky bhai in fun and vlogging,0
watched your video after so many years and finally i found something interesting ok im so happy to see you skydiving inshaallah one dayill be doing this too,0
who is proud to be a muslim,1
cameraman being absolute chad,0
hats off to each n every one who comes within seconds to see the vlog as soon as she posts it,0
aroob is so cute,0
who is proud to be a muslim saw,1
this man is living all of our dreams,0
i m proud to be muslim,1
who is proud to be muslim,1
it is sad when vlog ends,0
i think ducky bhai is the only pakistani travel vloggers who dare to perform sky diving ducky bhai hats off to you,0
thats some amazing experience,0
fun fact areeb ny thumbnail py ft likha hai duckyy ne,0
from eating ketchup with ice cream to sky diving our ducky bhai can do anything for views long time follower and fan and lover,0
best hope allah best leadermuhammad saww best lyrics azaan best guide quran,1
proud to be sanatani jai siya ram,1
hats off to this man he take such a big risk for uslove you hogaya ducky bhaii,0
saads face,0
this man never fails to entertain us,0
who is proud to be muslim,1
fun fact everyone found this channel randomly but started watching her regularly,0
you proved what in actual the l vlogging is love man,0
who is proud to be muslim,1
this vlog deserves m views,0
i did the sky dive in dubai in loved it totally worth it got the awesome video to prove it,0
who is proud to be a muslim,1
i am proud to be muslim,1
thats not an easy task everyone can not do this,0
i literally pray for you allah bless you we proud on you as pakistani love you ducky bhai,1
proud to be a muslim proud to be the ummati of the holy prophet muhammad saww proud to be pakistani,1
lets vote for saad bhai going with her mom dad for a trip,0
million of books but quran is one,1
this is called content,0
finally skydiving in dubai,0
honestly man jigra hona chaahiye iss kaam k liye lots of love bro,0
thankyou for your dedication towards posting videos even during your vacations,0
big respect bro u risk your life for us,0
did someone noticed that he is blinked his eyes perfectly on beat what a timing,1
so happy for you u deserve to be there,0
who is proud to be a part of ummat e muhammadi saw who is proud to be a part of ummat e muhammadi saw,1
who is proud to be a part of ummat e mustafa saw salam,1
that moment when he said aroob oh my aroob that was lovely,0
imagine if gaura knows urdu,0
lets vote for saying yes to aroob for hours love for aroob love u,0
million are books but quran is one,1
proud to be muslim,1
so proud of you ducky bahi absolutely amazing maza agya ksmyyy so brave,1
